,ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Citizenship,Age,Lifetime Days,Has Linkedin,City,Country,Industry,Interviewed,Pathfinder Assigned,Customer Call Status,Languages,Completeness,Cleaned Country,Country Code,Continent Code,Longitude,Latitude,Continent
1616,1617,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Kenya,,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1617,1618,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Lagos,Nigeria,,,,Completed,,61.11,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1618,1619,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,,checked,male,,,123.0,checked,,South Africa,,,,,,50.0,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1619,1620,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,checked,Pamplemousses,Mauritius,Education,,,None,,72.22,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1620,1621,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,checked,San Francisco,United States of America,,,,Completed,,61.11,United States of America,US,,-100.4458825,39.7837304,North America
1621,1622,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Dakar,Senegal,,,,None,,61.11,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1622,1623,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,,Birmingham,United Kingdom,Education,,,None,,66.67,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1623,1624,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,,Kenya,,,checked,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1624,1625,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,Seattle,United States of America,,,,None,,55.56,United States of America,US,,-100.4458825,39.7837304,North America
1625,1626,RoomMaster,Existing Room member,Founding Member,Young Leader,ALA Alumni,checked,female,,,366.0,,Detroit,United States of America,,,,Completed,,61.11,United States of America,US,,-100.4458825,39.7837304,North America
1626,1627,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,,,214.0,,,South Africa,,,,None,,55.56,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1627,1628,RoomMaster,Joined post-Sprint - June,Staff Membership,Young Leader,AL Staff,checked,female,,,153.0,,,Rwanda,Education,,,,,55.56,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1628,1629,RoomMaster,Existing Room member,Staff Membership,Young Leader,AL Staff,checked,female,,20-30,214.0,,,Kenya,,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1629,1630,RoomMaster,Existing Room member,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,Pretoria,South Africa,,,,None,,61.11,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1630,1631,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,female,,,214.0,,Nairobi,Kenya,Computer,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1631,1632,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,male,,,153.0,checked,,Burkina Faso,Consulting,,,,,61.11,Burkina Faso,BF,AF,-1.6880314,12.0753083,Africa
1632,1633,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,female,,,214.0,,Nairobi,Kenya,Computer,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1633,1634,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Richard Toll,Senegal,,,,Completed,,61.11,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1634,1635,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,,,366.0,,London,United Kingdom,,,,Completed,,61.11,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1635,1636,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,20-30,214.0,checked,Trou Aux Biches,Mauritius,Education,,,Completed,,77.78,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1636,1637,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,Mauritius,,,,None,,55.56,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1637,1638,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,Nanyuki,Kenya,,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1638,1639,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Edinburgh,United Kingdom,,,,,,55.56,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1639,1640,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Johannesburg,South Africa,,,,None,,61.11,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1640,1641,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,male,,20-30,366.0,,Nairobi,Kenya,,,,Completed,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1641,1642,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,,,214.0,,Phoenix,United States of America,,,,None,,61.11,United States of America,US,,-100.4458825,39.7837304,North America
1642,1643,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,,,366.0,,Casablanca,Morocco,,,,Completed,,61.11,Morocco,MA,AF,-7.3362482,31.1728205,Africa
1643,1644,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,Senegal,Environmental,,,None,,61.11,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1644,1645,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Kenya,,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1645,1646,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Yaounde,Cameroon,,,,,,55.56,Cameroon,CM,AF,13.1535811,4.6125522,Africa
1646,1647,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,checked,Accra,Ghana,,,,Completed,,66.67,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1647,1648,RoomMaster,,Staff Membership,Young Leader,AL Staff,checked,female,,,31.0,,,,,,,,,38.89,Unknown,,,,,
1648,1649,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,male,,,153.0,,,Kenya,,,,,,50.0,Kenya,KE,AF,38.4313975,1.4419683,Africa
1649,1650,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,,,214.0,,Addis Ababa,Ethiopia,,,checked,Completed,,66.67,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1650,1651,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,Kenya,,,,None,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1651,1652,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,,,214.0,checked,,Senegal,,,,None,,61.11,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1652,1653,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,,,214.0,,,Kenya,,,,None,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1653,1654,RoomMaster,The Room staff,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,153.0,checked,,Kenya,,,checked,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1654,1655,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,checked,Nairobi,Kenya,Insurance,,,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1655,1656,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,male,,,214.0,checked,Nairobi,Kenya,,,,Completed,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1656,1657,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,checked,Addis Ababa,Ethiopia,,,,Completed,,66.67,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1657,1658,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,171.0,,,American,,,,#REF!,,55.56,American,CI,AF,-102.16763,31.9510266,Africa
1658,1659,RoomMaster,Existing Room member,Free Trial,,ALN,checked,female,,,171.0,,Johannesburg,,,,,#REF!,,50.0,Unknown,,,,,
1659,1660,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,male,,,366.0,checked,London,United Kingdom,,,,Completed,,61.11,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1660,1661,RoomMaster,Joined post-Sprint - June,Founding Member,Senior Leader,,checked,female,,,153.0,,Johannesburg,South Africa,,,,,,50.0,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1661,1662,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Kenya,Insurance,,,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1662,1663,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,,,214.0,,Johannesburg,South Africa,,,,None,,61.11,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1663,1664,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Johannesburg,South Africa,,,,,,55.56,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1664,1665,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,checked,London,United Kingdom,,,,None,,66.67,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1665,1666,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,,,171.0,,Montreal,Canadian,,,,#REF!,,61.11,Canadian,CI,AF,-100.3839018,35.9120114,Africa
1666,1667,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,153.0,,Pamplemousses,Mauritius,Education,,,,,61.11,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1667,1668,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Conakry,Guinea,,,,Completed,,61.11,Guinea,GN,AF,-10.7083587,10.7226226,Africa
1668,1669,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,184.0,,Harare,Zimbabwe,,,checked,,English; French,66.67,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
1669,1670,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,Nairobi,Kenya,,,checked,Completed,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1670,1671,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,female,,30-40,366.0,,Pamplemousses,Mauritius,,,,Completed,,66.67,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1671,1672,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,female,,,214.0,checked,,Ethiopia,,,,None,,61.11,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1672,1673,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,checked,Lagos,Nigeria,,,,Completed,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1673,1674,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,184.0,checked,Barcelona,Spain,Education,,,,,66.67,Spain,ES,EU,-4.8379791,39.3260685,Europe
1674,1675,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Kenya,Insurance,,,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1675,1676,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,,,214.0,,,Nigeria,,,,None,,55.56,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1676,1677,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Lagos,Nigeria,,,,,,55.56,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1677,1678,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,Kenya,,,checked,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1678,1679,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,Kenya,,,,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1679,1680,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,Senegal,,,,None,,55.56,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1680,1681,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,30-40,214.0,,,Mauritius,Education,,,Completed,,66.67,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1681,1682,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,female,,,153.0,,,Kenya,Agriculture,,,,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1682,1683,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,,,366.0,checked,Lagos,Nigeria,Music,,,Completed,,72.22,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1683,1684,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,,Kenya,,,,None,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1684,1685,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,checked,,Kenya,,,checked,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1685,1686,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,checked,Nairobi,Kenya,,,checked,None,,72.22,Kenya,KE,AF,38.4313975,1.4419683,Africa
1686,1687,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,,Kenya,,,checked,None,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1687,1688,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,,,214.0,,,South Africa,,,,None,,55.56,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1688,1689,RoomMaster,AIIP 2020,Free Trial,Senior Leader,AIIP 2020,checked,male,,40-50,214.0,,Addis Ababa,Ethiopia,,,checked,Completed,Amharic; English,77.78,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1689,1690,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,,Lagos,Nigeria,,,,None,,61.11,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1690,1691,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,Nairobi,Kenya,,,,None,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1691,1692,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,Consultant,checked,male,,,123.0,,Bengaluru,India,Computer,,,,,61.11,India,IN,AS,78.6677428,22.3511148,Asia
1692,1693,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Lagos,Nigeria,Education,,,Completed,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1693,1694,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,Nairobi,Kenya,,,checked,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1694,1695,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Nairobi,Kenya,,,,Completed,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1695,1696,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,Donor,checked,female,,,214.0,checked,Kampala,Uganda,,,,None,English; French; Swahili,72.22,Uganda,UG,AF,32.2166578,1.5333554,Africa
1696,1697,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,153.0,checked,Bloemfontein,South Africa,Education,,,,,66.67,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1697,1698,RoomMaster,Joined post-Sprint - July,Premium Paying,Mid-career Leader,ALUSB 2017 Alumni ISA,checked,male,,,123.0,,,Nigeria,,,checked,,,55.56,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1698,1699,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,San Francisco,United States of America,Social Media,,,None,,66.67,United States of America,US,,-100.4458825,39.7837304,North America
1699,1700,RoomMaster,DSLP Nairobi 2020,Premium Paying,Young Leader,DSLP Nairobi 2019,checked,female,,,214.0,checked,Nairobi,Kenya,,,checked,Completed,,72.22,Kenya,KE,AF,38.4313975,1.4419683,Africa
1700,1701,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,,,214.0,,Lagos,Nigeria,,,,Completed,,61.11,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1701,1702,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,,,214.0,,Nairobi,Kenya,Insurance,,,None,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1702,1703,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Accra,Ghana,Consulting,,,Completed,,66.67,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1703,1704,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,,female,,,214.0,,Nairobi,Kenya,,,,None,,55.56,Kenya,KE,AF,38.4313975,1.4419683,Africa
1704,1705,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,,,214.0,,Lagos,Nigeria,Agriculture,,,None,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1705,1706,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,40-50,214.0,,Nairobi;Dubai,Kenya;United Arab Emirates,,,,Completed,English; Swahili; French,72.22,Kenya;United Arab Emirates,,,,,
1706,1707,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,female,,20-30,366.0,,Lagos,Nigeria,Consulting,,,None,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1707,1708,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Johannesburg,South Africa,,,,None,,61.11,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1708,1709,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,female,,,214.0,,Abuja,Nigeria,,,checked,Completed,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1709,1710,RoomMaster,XL Dakar,Free Trial,Senior Leader,XL Dakar,checked,male,,50-60,214.0,checked,Bargny,Senegal,,,,Completed,,72.22,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1710,1711,RoomMaster,Joined post-Sprint - June,Founding Member,Senior Leader,,checked,female,,,153.0,,Cape Town,South Africa,,,,,,50.0,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1711,1712,RoomMaster,ALA Staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,checked,Johannesburg,South Africa,,,,None,,66.67,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1712,1713,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,,,214.0,checked,Chicago,United States of America,Financial,,,Completed,,72.22,United States of America,US,,-100.4458825,39.7837304,North America
1713,1714,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,,,214.0,,Lagos,Nigeria,,,checked,Completed,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1714,1715,RoomMaster,Existing Room member,Free Trial,Senior Leader,Entrepreneur in Residence,checked,female,,,214.0,,Lagos,Nigeria,,,,Completed,,61.11,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1715,1716,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,Senegal,,,checked,None,,61.11,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1716,1717,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Kenya,,,,Completed,,61.11,Kenya,KE,AF,38.4313975,1.4419683,Africa
1717,1718,RoomMaster,,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,31.0,,,,,,,,,38.89,Unknown,,,,,
1718,1719,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,50-60,366.0,checked,Nairobi,Kenya,,,,Completed,,66.67,Kenya,KE,AF,38.4313975,1.4419683,Africa
1719,1720,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Lagos,Nigeria,Education,,,None,,66.67,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1720,1721,hivebrite,,,,,checked,female,,30-40,195.0,checked,New York,United States,,,,,English,50.0,United States,US,,-100.4458825,39.7837304,North America
1721,1722,hivebrite,,,,,checked,,,,195.0,,Carlsbad,United States,,,,,,27.78,United States,US,,-100.4458825,39.7837304,North America
1722,1723,hivebrite,,,,,checked,,,,191.0,,San Francisco,United States,,,,,,27.78,United States,US,,-100.4458825,39.7837304,North America
1723,1724,hivebrite,,,,,checked,,,,170.0,,New York,United States,,,,,,27.78,United States,US,,-100.4458825,39.7837304,North America
1724,1725,hivebrite,,,,,checked,female,,30-40,156.0,,New York,United States,,,,,,38.89,United States,US,,-100.4458825,39.7837304,North America
1725,1726,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1726,1727,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1727,1728,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1728,1729,hivebrite,,,,,checked,,,40-50,155.0,,Johannesburg,South Africa,,,,,,33.33,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1729,1730,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1730,1731,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1731,1732,hivebrite,,,,,checked,,,20-30,155.0,checked,Nairobi,Kenya,,,,,,38.89,Kenya,KE,AF,38.4313975,1.4419683,Africa
1732,1733,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1733,1734,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1734,1735,hivebrite,,,,,checked,,,,155.0,,,,,,,,,16.67,Unknown,,,,,
1735,1736,hivebrite,,,,,checked,,,40-50,155.0,,,Kenya,,,,,,27.78,Kenya,KE,AF,38.4313975,1.4419683,Africa
